sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BKT020424013 ,VINTAGE Mens Short Sleeve Shirt XL Multicoloured ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,XL,XL,N/A,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-58-47-0262.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-59-03-0263.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-59-18-0264.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-11-59-27-0265.jpeg,,,,,,,,,,,,Multicoloured,,,,Abstract Pattern Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,25,,,,30,,,,,,,,,,,2024-04-02T11:33:45.3601968
BKT020424014 ,VINTAGE Mens Windbreaker Jacket IT 52 XL Multicoloured Colourblock Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,XL,XL,52,,,44.95,NO,,,Windbreaker Jacket,,Full Zip,Pockets,Water Resistant,Windproof,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-34-37-0267.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-35-05-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-35-20-0269.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-35-37-0270.jpeg,,,,,,,,,,,,Multicoloured,,Colourblock,Cotton,Windbreaker Jacket,Zip,Regular,,Woven,High Neck,Long Sleeve,26,21,,,28,,,,,,,,,,,2024-04-02T11:37:14.3129281
BKT020424015 ,VINTAGE Mens Tracksuit Top Jacket Large Blue Colourblock Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,L,Large,L,,,29.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-37-57-0272.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-38-12-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-38-26-0274.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-38-39-0275.jpeg,,,,,,,Logo,,,,,Blue,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,25,19,,,26,,,,,,,,,,,2024-04-02T11:40:32.7731045
BKT020424016 ,VINTAGE Mens Hooded Rain Jacket UK 44 2XL Multicoloured Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,2XL,2XL,N/A,,Hood inside the collar.,39.95,NO,,Hooded,Rain Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-41-17-0277.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-41-39-0278.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-41-57-0279.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-42-14-0280.jpeg,,,,,,,Logo,,,,,Multicoloured,,Colourblock,Polyamide,Hooded Rain Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,29,19,44,,31,,,,,,,,,,,2024-04-02T11:43:29.9328084
BKT020424017 ,VINTAGE Mens Short Sleeve Shirt Medium Green Floral Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,m,,,22.95,NO,,Short Sleeve,Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-44-36-0282.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-44-49-0283.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-45-18-0284.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-45-34-0285.jpeg,,,,,,,,,,,,Green,,Floral,Cotton,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,22,,,,29,,,,,,,,,,,2024-04-02T11:46:37.8187099
BKT020424018 ,VINTAGE Mens Short Sleeve Shirt Size 42 Large Yellow Animal Print ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,42 ,,,22.95,NO,,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-47-24-0287.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-47-33-0288.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-47-56-0289.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-48-12-0290.jpeg,,,,,,,,,,,,Yellow,,Animal Print,,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,24,,,,30,,,,,,,,,,,2024-04-02T11:49:36.4677854
BKT020424019 ,VINTAGE Mens Shirt Medium Brown Paisley ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,N/A,,,19.95,NO,,,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-51-26-0292.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-51-40-0293.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-51-55-0294.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-52-21-0295.jpeg,,,,,,,,,,,,Brown,,Paisley,,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,23,18,,,30,,,,,,,,,,,2024-04-02T11:53:27.589462
BKT020424020 ,CHAMPION Mens Hooded Padded Jacket UK 34 XS Orange ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,XS,XS,N/A,,,49.95,NO,Graphic,Hooded,Padded Jacket,,Windproof,Water Resistant,Hooded,Padded,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-54-25-0297.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-57-07-0298.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-57-19-0299.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-57-42-0300.jpeg,,,,,,,Logo,,,,,Orange,,,,Graphic Hooded Padded Jacket,Zip,Regular,,Microfibre,Round Neck,Long Sleeve,19,19,34,,24,,,,,,,,,,,2024-04-02T11:58:31.9080429
BKT020424021 ,"LEVI'S Womens Skinny Denim Shorts W29 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,29,Size 29,w29 ,z,Reworked length.,24.95,NO,,Skinny,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-59-20-0302.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-59-39-0303.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-12-59-58-0304.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-00-05-0305.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Skinny Denim Shorts,Zip,Extra-Slim,Elastane,Denim,,,,,,,,,,,9,9,,,,29,,2024-04-02T12:01:27.3464409
BKT020424022 ,WRANGLER Womens Straight Jeans W32 L28 Blue ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,32,Size 32,N/A,"z,j ",,24.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-02-10-0307.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-02-51-0308.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-03-02-0309.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-05-51-0310.jpeg,,,,,,,Logo,,,,,Blue,,,,Straight Jeans,Zip,Regular,,Denim,,,,,,,,,,,28,10,,,,32,,2024-04-02T12:08:21.9165579
BKT020424023 ,INCOGNITO Mens Crew Neck Jumper Sweater XL Navy Blue Striped Wool ,Incognito,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,XL,XL,xl,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-14-42-0312.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-14-55-0313.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-15-10-0314.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-15-26-0315.jpeg,,,,,,,,,,,,Navy Blue,,Striped,Wool,Crew Neck Jumper Sweater,Pullover,Relaxed,Acrylic,Knit,Crew Neck,Long Sleeve,28,22,,,28,,,,,,,,,,,2024-04-02T12:16:26.6667376
BKT020424024 ,VINTAGE Mens Crew Neck Jumper Sweater Medium Grey Fair Isle Wool ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,M,Medium,N/A,,,29.95,NO,,,Crew Neck Jumper Sweater,,Collarless,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-17-29-0317.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-17-42-0318.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-17-52-0319.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-18-03-0320.jpeg,,,,,,,,,,,,Grey,,Fair Isle,Wool,Crew Neck Jumper Sweater,Pullover,Regular,Acrylic,Knit,Crew Neck,Long Sleeve,22,19,,,25,,,,,,,,,,,2024-04-02T12:19:47.4373997
BKT020424025 ,HARD ROCK CAFE Mens New York Graphic T-Shirt Top Medium Black Cotton ,Hard Rock Cafe,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,,,24.95,NO,,,Graphic T-Shirt Top,,Comfort,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-23-50-0322.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-24-09-0323.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-24-25-0324.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-24-37-0325.jpeg,,,,,,,Logo,,,,,Black,New York,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,27,,,,,,,,,,,2024-04-02T12:25:36.3691489
BKT020424026 ,MONTE CARLO Mens Crew Neck Jumper Sweater Large Orange ,Monte Carlo,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-26-05-0327.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-26-17-0328.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-26-32-0329.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-26-50-0330.jpeg,,,,,,,,,,,,Orange,,,,Crew Neck Jumper Sweater,Pullover,Relaxed,,Jersey,Crew Neck,Long Sleeve,26,20,,,25,,,,,,,,,,,2024-04-02T12:28:04.6088507
BKT020424027 ,KAPPA Mens Graphic T-Shirt Top Medium Black Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,,,19.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-28-46-0332.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-28-58-0333.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-29-13-0334.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-29-26-0335.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,26,,,,,,,,,,,2024-04-02T12:31:07.1127929
BKT020424028 ,VINTAGE Mens Crew Neck Jumper Sweater Large Green Geometric ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-31-34-0337.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-31-46-0338.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-32-00-0339.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-32-11-0340.jpeg,,,,,,,,,,,,Green,,Geometric,,Crew Neck Jumper Sweater,Pullover,Regular,,Knit,Crew Neck,Long Sleeve,24,22,,,30,,,,,,,,,,,2024-04-02T12:33:11.4339695
BKT020424029 ,KAPPA Mens Zip Neck Fleece Jumper Large Navy Blue Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L/XL,navy ,,29.95,NO,,Zip Neck,Fleece Jumper,,Adjustable,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-33-44-0342.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-34-03-0343.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-34-18-0344.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-34-32-0345.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Polyester,Zip Neck Fleece Jumper,Pullover,Regular,,Fleece,High Neck,Long Sleeve,24,21,,,29,,,,,,,,,,,2024-04-02T12:35:27.3133764
BKT020424030 ,VINTAGE Mens Windbreaker Jacket UK 40 Large Blue Colourblock ,Vintage,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,N/A,,Hole on the left cuff and marks around the neck. ,39.95,NO,,,Windbreaker Jacket,,Water Resistant,Windproof,Bodywarmer,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-36-19-0347.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-36-35-0348.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-36-51-0349.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-37-03-0350.jpeg,,,,,,,,,,,,Blue,,Colourblock,,Windbreaker Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,26,21,40,,28,,,,,,,,,,,2024-04-02T12:38:11.2309842
BKT020424031 ,CHAMPION Mens Graphic T-Shirt Top Medium Brown Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,,,19.95,NO,,,Graphic T-Shirt Top,,Comfort,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-51-04-0352.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-51-15-0353.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-51-30-0354.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-51-42-0355.jpeg,,,,,,,Logo,,,,,Brown,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,25,,,,,,,,,,,2024-04-02T12:52:22.2941021
BKT020424032 ,ASICS Mens Graphic T-Shirt Top Large Grey Cotton ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,L,,,19.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-53-19-0357.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-53-35-0358.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-53-50-0359.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-54-21-0360.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,30,,,,,,,,,,,2024-04-02T12:54:55.4008731
BKT020424033 ,VINTAGE Mens Crew Neck Jumper Sweater XL Grey Fair Isle Acrylic ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,XL,XL,xl,,,29.95,NO,,,Crew Neck Jumper Sweater,,Comfort,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-56-07-0362.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-56-23-0363.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-56-36-0364.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-56-47-0365.jpeg,,,,,,,,,,,,Grey,,Fair Isle,Acrylic,Crew Neck Jumper Sweater,Pullover,Regular,Wool,Knit,Crew Neck,Long Sleeve,26,21,,,27,,,,,,,,,,,2024-04-02T12:57:52.7602395
BKT020424034 ,VINTAGE Mens Swimming Shorts XL Pink Striped Polyamide ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Swimwear,15690,,,,,1,XL,XL,xl,,,19.95,NO,,,Swimming Shorts,,Pockets,Elastic Waist,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-58-26-0367.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-58-38-0368.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-58-51-0369.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-13-59-01-0370.jpeg,,,,,,,,,,,,Pink,,Striped,Polyamide,Swimming Shorts,Pull On,Regular,,Microfibre,,,,,,,,,,,5,12,,,,38,,2024-04-02T12:59:59.2364943
BKT020424035 ,LOTTO Mens Polo Shirt Large Multicoloured Colourblock Cotton ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,L,Large,N/A,,,19.95,NO,,,Polo Shirt,,Comfort,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-00-36-0372.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-00-51-0373.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-01-19-0374.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-01-40-0375.jpeg,,,,,,,Logo,,,,,Multicoloured,,Colourblock,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,24,,,,30,,,,,,,,,,,2024-04-02T13:02:23.338777
BKT020424036 ,RALPH LAUREN Mens Shirt Large Green Striped Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,L,,,29.95,NO,,,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-04-13-0377.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-04-35-0378.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-04-48-0379.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-05-05-0380.jpeg,,,,,,,Logo,,,,,Green,,Striped,Cotton,Shirt,Button,Regular,Elastane,Woven,Collared,Long Sleeve,23,19,,,31,,,,,,,,,,,2024-04-02T13:06:09.9975557
BKT020424037 ,VINTAGE Mens Denim Shirt Medium Blue ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,N/A,,,22.95,NO,,,Denim Shirt,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-07-01-0382.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-07-15-0383.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-07-30-0384.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_02-04-2024/Studio 16 02-04-2024-14-07-43-0385.jpeg,,,,,,,,,,,,Blue,,,,Denim Shirt,Snap,Regular,,Denim,Collared,Long Sleeve,22,20,,,28,,,,,,,,,,,2024-04-02T13:08:33.9442689
